STRUCTURE,STRUCTURE_ID,ACTION,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,ACCOUNTING_ENTRY,STO,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICES,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,COMMENT_OBS,EMBARGO_DATE,REF_PERIOD_DETAIL,REPYEARSTART,REPYEAREND,TIME_FORMAT,TIME_PER_COLLECT,REF_YEAR_PRICE,DECIMALS,TABLE_IDENTIFIER,TITLE,TITLE_COMPL,UNIT_MULT,LAST_UPDATE,COMPILING_ORG,COMMENT_DSET,COMMENT_TS,PRE_BREAK_VALUE,DATA_COMP,Currency,DISS_ORG
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ABW,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2000,1.873,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ABW,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2001,1.896,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ABW,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2002,1.962,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ABW,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2003,2.044,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2024,2457.321,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2025,2509.357,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2026,2565.578,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2027,2622.133,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2028,2682.122,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2029,2745.098,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUS,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,687.471,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,267.824,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,283.978,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,293.762,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2009,288.044,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,295.897,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,310.129,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AUT,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,318.653,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,1222.917,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,1285.46,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,1327.69,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,1469.596,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2020,1547.289,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2021,1251.172,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,1283.442,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,1357.275,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,AFG,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,n/a,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2000,391.33,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2001,423.784,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2002,443.009,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2003,467.501,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2004,493.283,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2005,520.544,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2006,551.27,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2007,584.254,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2008,628.073,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2009,649.141,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2010,673.204,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2011,690.339,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2012,700.125,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2013,707.14,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2014,719.688,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2015,735.657,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2016,760.044,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2017,788.943,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2018,820.653,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2019,837.786,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2020,810.121,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2021,882.291,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2022,925.139,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2023,957.066,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2024,988.176,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2025,1021.659,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2026,1057.436,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2027,1093.998,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2028,1131.941,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,Q,N,2029,1171.2,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,501.199,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2001,563.449,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2002,610.494,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2003,677.738,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2004,737.656,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2005,804.163,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,872.735,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,965.528,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,1080.676,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2009,1143.936,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2010,1239.645,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2011,1300.624,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2012,1332.811,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2013,1350.053,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2014,1395.305,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2015,1434.307,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2016,1472.479,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2017,1550.645,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2018,1636.73,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2019,1691.903,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2020,1647.431,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2021,1856.172,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2022,2138.339,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2023,2312.591,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2024,2445.801,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2025,2592.485,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2026,2750.99,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2027,2929.333,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2028,3120.311,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2029,3324.186,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2000,3.488,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2001,3.927,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2002,4.356,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2003,5.561,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2004,7.177,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2005,8.052,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2006,8.896,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2007,10.677,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2008,12.881,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2009,12.044,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2010,11.937,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2011,12.899,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2012,12.324,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2013,12.784,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2014,13.246,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2015,11.389,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2016,11.862,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2017,13.053,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2018,15.157,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2019,15.399,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2020,15.192,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2021,17.984,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2022,19.083,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2023,22.822,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2024,26.13,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2025,27.993,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2026,29.915,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2027,31.853,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2028,33.923,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,USD,V,N,2029,36.137,p,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2000,501.199,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2001,563.449,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2002,610.494,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2003,677.738,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2004,737.656,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2005,804.163,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2006,872.735,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2007,965.528,e,,,,,,,,,,,,,,,,,,,,,,
DATAFLOW,ECA-NA-SDMX-00x00,I,A,N,ALB,_Z,S1,S1,B,B1GQ,_Z,_Z,_Z,XDC,V,N,2008,1080.676,e,,,,,,,,,,,,,,,,,,,,,,
